CustomerID,TotalBalance,Limit,NumCredit,NumChecking,NumSavings
C000631,3309.945585538573,6233.442707571263,1,1,2
C000632,2538.259446501428,36827.61513908661,1,0,2
C000633,73.08424733951996,,0,1,0
C000634,2198.4203475558606,16196.37179203104,1,1,1
C000635,1383.1848600590272,8729.464137094425,1,0,1
C000636,1264.4769519666704,,0,0,1
C000637,260.0868118005844,,0,1,0
C000638,648.1282209246951,,0,0,1
C000639,1539.2041182522619,,0,1,1
C000640,3014.0766821472002,,0,2,1
C000641,659.494167483249,19524.66303737148,1,1,0
C000642,3724.426617263117,,0,2,2
C000643,853.392739857936,27848.031997859707,1,1,0
C000644,1537.8657137237171,,0,2,1
C000645,547.2758144827234,,0,0,1
C000646,105.43434147366658,5000.0,1,0,0
C000647,210.99394386695133,9494.72747401281,1,0,0
C000648,1539.0002783975551,62025.878716843974,2,1,0
C000649,218.5282087368533,,0,1,0
C000650,1113.8378471019355,,0,0,1
C000651,4500.206589324285,,0,3,2
C000652,1033.3948311667798,,0,0,1
C000653,1962.4604327147326,76451.55543258289,2,1,0
C000654,1983.1708499042998,8804.950226192415,1,1,1
C000655,979.5450682228308,,0,0,1
C000656,558.6152657702378,12434.574928827078,1,2,0
C000657,2033.1658643618644,,0,0,1
C000658,2825.415523078342,,0,0,1
C000659,921.2039969844252,,0,0,1
C000660,91.1670973589157,,0,1,0
C000661,1688.9124218639804,,0,2,1
C000662,1227.3957310169772,,0,0,1
C000663,1480.305590351628,,0,1,1
C000664,3378.319618126102,,0,0,1
C000665,279.6805430565805,12585.624437546125,1,0,0
C000666,1736.5866505443103,,0,1,1
C000667,1102.9664529121526,49633.49038104686,1,0,0
C000668,437.88679070724936,,0,2,0
C000669,386.75363650725626,17403.91364282653,1,0,0
C000670,1471.2574029156476,,0,0,1
C000671,145.0918616791789,,0,1,0
C000672,269.0232002529451,,0,1,0
C000673,504.7912496517727,,0,1,0
C000674,2757.6922914831953,,0,1,2
C000675,1693.109223045799,,0,0,1
C000676,892.1493342155483,,0,0,1
C000677,3109.6812765868817,44561.035992916106,1,1,1
C000678,6517.548388074496,182982.8994328,1,2,2
C000679,180.5940457531929,,0,1,0
C000680,313.7899174769457,,0,2,0
C000681,219.48556670822683,,0,1,0
C000682,1255.6890293021586,16472.280348119828,2,0,1
C000683,2119.5807193008377,,0,0,1
C000684,346.8092405638721,,0,1,0
C000685,106.63766776697577,,0,1,0
C000686,927.7352063203073,,0,2,1
C000687,3648.710698841356,,0,0,1
C000688,71.23986759910929,,0,1,0
C000689,96.91815738172232,,0,1,0
C000690,183.17958043509896,,0,1,0
C000691,489.52619537712565,13216.01878636216,1,1,0
C000692,225.2143177839149,,0,1,0
C000693,149.37016420134088,,0,1,0
C000694,271.0242120071176,12196.089540320294,2,0,0
C000695,384.76911648329457,,0,1,0
C000696,1240.8973702417234,,0,2,1
C000697,307.4825974433554,,0,1,0
C000698,929.5715757686409,,0,0,1
C000699,1678.6455983150015,,0,0,1
C000700,2774.629064836128,,0,1,1
C000701,819.4214856417701,36873.966853879654,2,0,0
C000702,588.5480555592555,5000.0,1,1,1
C000703,572.498573400059,25762.435803002656,1,0,0
C000704,4603.137147255605,,0,1,1
C000705,1892.3229743610264,,0,1,1
C000706,157.57908583982444,,0,1,0
C000707,2140.921497718024,,0,0,1
C000708,1059.5589529299825,40037.064559931714,1,1,0
C000709,491.8790342164537,22134.556539740417,1,0,0
C000710,141.8756557654021,,0,1,0
C000711,179.52733911714213,,0,1,0
C000712,2021.758022506192,,0,0,1
C000713,1093.3058763770148,,0,0,1
C000714,3257.7162547452854,68542.90814784364,2,0,1
C000715,3166.7021372186578,,0,0,1
C000716,378.42177519906727,13722.05871860491,1,1,0
C000717,302.37758506098373,,0,2,0
C000718,300.7152233925666,,0,2,0
C000719,5154.430051392363,35934.28669852179,2,0,1
C000720,675.7272472686593,30407.72612708967,1,0,0
C000721,2528.9146542876647,22194.59654792057,1,2,1
C000722,842.195229082695,37898.78530872128,1,0,0
C000723,138.76742559062342,,0,1,0
C000724,571.622719824653,25723.022392109386,1,0,0
C000725,104.06313282309036,,0,1,0
C000726,3556.219409014132,,0,2,2
C000727,1795.3407525594127,,0,0,1
C000728,837.4073901006298,37683.33255452834,1,0,0
C000729,570.1901110732888,25658.554998297997,1,0,0
C000730,1458.159642098569,46751.31589413985,2,1,0
C000731,188.4048631426915,,0,1,0
C000732,701.5962911098991,,0,0,1
C000733,789.7705171824682,35539.67327321107,1,0,0
C000734,126.29660412023044,,0,1,0
C000735,188.8140895561552,8496.634030026984,1,0,0
C000736,1233.3030423632185,14893.61229952718,2,1,0
C000737,611.8737214959474,,0,3,0
C000738,2649.5514523550587,7022.949314344138,1,1,1
C000739,340.71240580048175,15332.05826102168,1,0,0
C000740,892.1534698472964,40146.90614312833,2,0,0
C000741,1402.8170190981075,,0,1,1
C000742,1859.4741188018077,36025.17199381748,1,0,1
C000743,8368.842492661757,,0,0,2
C000744,287.04064055882554,,0,1,0
C000745,839.3294705189109,37769.826173350986,1,0,0
C000746,3288.718659031934,35410.76348767686,1,2,2
C000747,2768.2493354816766,,0,1,2
C000748,574.1756950950046,20959.74031875385,2,1,0
C000749,1015.0197515363244,,0,0,1
C000750,668.4068250234681,,0,3,0
C000751,779.8991797502156,35095.4630887597,2,0,0
C000752,97.10802967052102,,0,1,0
C000753,1453.6740249557217,13171.61240683208,1,0,1
C000754,415.1347017484079,18681.06157867836,1,0,0
C000755,634.9840098876093,,0,3,0
C000756,2326.3364259594127,31522.55495553962,1,0,1
C000757,107.6447224541388,,0,1,0
C000758,1801.7093153055323,49072.06694819981,1,2,0
C000759,3367.359481971708,99579.70747253913,2,0,1
C000760,926.9883876104807,22924.035595336725,1,2,0
C000761,255.41741638577557,11493.783737359898,1,0,0
C000762,99.2078329544203,,0,1,0
C000763,288.20738662739967,12969.332398232984,1,0,0
C000764,353.0088885338443,15885.399984022992,1,0,0
C000765,1413.225015702661,5653.921340106684,1,1,1
C000766,438.7360401944846,19743.121808751806,1,0,0
C000767,118.44089987447946,,0,1,0
C000768,3426.0383402778943,,0,0,2
C000769,427.8738830177788,19254.324735800044,1,0,0
C000770,516.7356426568148,,0,2,0
C000771,151.41264251326953,,0,1,0
C000772,156.8116693918112,,0,1,0
C000773,328.8569437740292,14798.562469831311,1,0,0
C000774,562.9042159590889,20008.162210062663,1,1,0
C000775,2466.0508914751813,,0,2,1
C000776,1091.6552007580665,19790.942803673854,1,1,0
C000777,333.152132280912,14991.84595264104,1,0,0
C000778,1377.038028070884,,0,1,1
C000779,91.94549774638452,,0,1,0
C000780,2477.5528096871267,,0,1,1
C000781,1519.7344518111763,10105.693281658952,1,0,1
C000782,152.31042242468692,,0,1,0
C000783,5689.366592893948,,0,2,2
C000784,1693.6451128664771,,0,1,1
C000785,138.59725468850783,,0,1,0
C000786,107.91394670513468,,0,1,0
C000787,1740.2116495165637,,0,1,1
C000788,3561.8834231980595,,0,0,1
C000789,2877.4893180939457,92224.8785025431,4,1,0
C000790,1185.2116233679212,,0,0,1
C000791,438.1212396548482,,0,1,0
C000792,1497.4832754442323,,0,2,1
C000793,175.3483367308597,7890.675152888686,1,0,0
C000794,56.16970528405937,,0,1,0
C000795,391.7296382412726,,0,1,0
C000796,1986.0323954472158,9896.395706127048,1,0,1
C000797,1612.970513438518,,0,1,1
C000798,478.4623741009423,,0,2,0
C000799,1602.8004753495777,,0,0,1
C000800,1286.5684072356628,,0,0,1
C000801,248.01147444600323,,0,1,0
C000802,1345.6214593219988,,0,0,1
C000803,1601.8707105661022,,0,1,1
C000804,564.6673539046873,25410.03092571093,1,0,0
C000805,791.1444985069932,,0,3,0
C000806,736.12788803317,33125.754961492654,1,0,0
C000807,126.74177552049154,,0,1,0
C000808,1458.6952547985306,,0,0,1
C000809,2353.416776673302,,0,0,1
C000810,341.7682561068208,,0,1,0
C000811,1926.034007665182,12805.646212059331,1,0,1
C000812,270.06021938961806,12152.709872532812,1,0,0
C000813,267.73688435613656,12048.159796026144,1,0,0
C000814,442.3350255195162,,0,1,0
C000815,987.5105465657994,25316.786442620185,2,1,0
C000816,873.0963324000775,,0,3,0
C000817,867.3322381236677,39029.95071556505,1,0,0
C000818,471.7304878186108,21227.87195183749,1,0,0
C000819,3915.959533243021,,0,1,2
C000820,147.195906317434,,0,1,0
C000821,86.04446094845204,,0,1,0
C000822,428.6902864023437,,0,0,1
C000823,1110.1786649856706,,0,0,1
C000824,2653.155139202043,,0,1,1
C000825,422.3944183574584,19007.74882608563,1,0,0
C000826,313.78404960833893,,0,1,0
C000827,2418.8876420534884,,0,0,1
C000828,651.7097237996659,29326.93757098497,2,0,0
C000829,1471.369844287232,40103.985370462295,1,2,0
C000830,168.87556569140034,,0,1,0
C000831,739.0950058445173,,0,5,0
C000832,434.0677074344634,8009.604049380256,1,1,0
C000833,4267.627198507724,,0,1,2
C000834,1307.7039062470321,,0,1,1
C000835,330.90262128950405,11067.617652803625,1,1,0
C000836,51.855215733281874,,0,1,0
C000837,1447.667771115724,,0,1,1
C000838,2098.903251765208,45653.58144849989,1,0,1
C000839,326.04252918801546,14671.913813460696,1,0,0
C000840,578.622020878355,26037.99093952598,2,0,0
C000841,2366.455469955413,,0,1,1
C000842,144.4161106289208,6498.724978301435,1,0,0
C000843,1286.2601759793777,,0,0,1
C000844,3474.4102652030742,13823.845050982334,1,0,2
C000845,764.1555837459983,,0,0,1
C000846,253.8494664002817,11423.225988012677,1,0,0
C000847,965.101249701522,,0,0,1
C000848,279.8636537210382,,0,1,0
C000849,251.57340129049697,5000.0,1,1,0
C000850,236.9895493144995,10664.529719152477,1,0,0
C000851,561.9426158087768,8458.928423633062,1,1,0
C000852,2001.3325607711133,,0,1,1
C000853,2360.934307507283,,0,0,1
C000854,3290.2498027392103,,0,1,1
C000855,5028.080799258573,46473.03155967189,2,1,2
C000856,1320.9887136666161,59444.49211499773,2,0,0
C000857,725.8654403140836,,0,3,0
C000858,4126.977323442037,,0,2,1
C000859,626.8135812376255,,0,0,1
C000860,2407.456116280209,,0,0,2
C000861,1421.877839485635,,0,0,1
C000862,1905.3548050921424,,0,1,1
C000863,733.8241583778346,34207.902432633025,2,0,0
C000864,428.82267142254665,19297.0202140146,1,0,0
C000865,238.96722313211083,10753.525040944987,1,0,0
C000866,156.49933156437348,7042.469920396806,1,0,0
C000867,122.71583325148474,,0,1,0
C000868,708.1065217202632,,0,1,1
C000869,2887.88574570334,,0,0,1
C000870,2531.4449397191715,,0,2,2
C000871,663.1738014176188,29842.82106379285,1,0,0
C000872,1623.168707899127,,0,1,1
C000873,1959.39398121551,,0,0,1
C000874,598.4496295667877,13119.119851202924,1,1,0
C000875,278.21975517190435,12519.888982735696,1,0,0
C000876,1529.856635604347,,0,0,1
C000877,193.2463372986569,,0,1,0
C000878,1524.2103730956983,,0,0,1
C000879,1059.132909630287,,0,5,0
C000880,469.7691168556874,21139.61025850593,1,0,0
C000881,1223.3558426081556,,0,0,1
C000882,2683.103157163178,23441.394316198857,1,0,1
C000883,492.3840746809509,,0,1,0
C000884,969.4134889251573,,0,0,1
C000885,2409.807064584179,,0,1,1
C000886,84.33808949016424,,0,1,0
C000887,1900.775188958541,,0,0,1
C000888,649.3125864237686,,0,0,1
C000889,2295.2013895370383,,0,0,2
C000890,315.5142382606059,7820.313210954285,1,1,0
C000891,872.8002764546651,,0,1,1
C000892,422.43138051359256,19009.412123111662,1,0,0
C000893,114.19853667105478,,0,1,0
C000894,829.5257188736962,37328.65734931633,1,0,0
C000895,290.0316182470508,13051.422821117289,1,0,0
C000896,2625.602410121194,,0,0,1
C000897,475.70654908224316,17056.52023429487,1,1,0
C000898,1597.839151797804,,0,0,1
C000899,3279.7537215317034,,0,0,3
C000900,622.0622442578649,27992.80099160392,1,0,0
C000901,317.1037346376285,,0,1,0
C000902,1296.0842285241984,,0,0,1
C000903,1639.8388418872355,,0,0,1
C000904,1737.9201287105495,,0,1,1
C000905,2224.601010555089,,0,0,1
C000906,1917.9594166470865,,0,1,1
C000907,156.28996624943818,,0,1,0
C000908,2597.312458242813,,0,0,1
C000909,1431.8962705573965,64435.33217508285,3,0,0
C000910,3533.617904221742,,0,1,2
C000911,208.4379567809252,9379.708055141631,1,0,0
C000912,91.31258212493891,,0,1,0
C000913,214.3478735569813,9645.65431006416,1,0,0
C000914,1200.135293358227,28531.298252975823,1,1,0
C000915,1634.0452754072637,,0,1,1
C000916,655.9074306114985,29515.834377517436,1,0,0
C000917,776.4111394913393,,0,0,1
C000918,2258.9397070748946,,0,3,1
C000919,315.9782483851725,14219.021177332765,1,0,0
C000920,350.55580757242774,,0,2,0
C000921,1682.9830829704777,,0,1,1
C000922,1470.284377144679,,0,1,1
C000923,2188.1539426459085,,0,0,1
C000924,2214.266175604653,,0,1,1
C000925,288.6366558360217,12988.649512620976,1,0,0
C000926,463.92431916820567,,0,0,1
C000927,79.74633361999791,,0,1,0
C000928,1995.4586210350785,9952.97044697869,1,0,1
C000929,288.5632217255288,12985.344977648798,1,0,0
C000930,501.4789644975052,,0,0,1
C000931,501.8307708046043,,0,3,0
C000932,1394.0799584168865,62806.59586909923,2,0,0
C000933,1629.230344474496,7787.194048046251,1,0,1
C000934,1990.2993053638065,,0,1,1
C000935,1387.1191711987099,57123.87087306503,1,1,0
C000936,364.2029802927103,16389.134113171964,1,0,0
C000937,399.4101584567921,,0,1,0
C000938,327.9348002940883,,0,1,0
C000939,533.4613787346835,,0,3,0
C000940,198.0379318029093,,0,1,0
C000941,1157.8409196069515,10023.639129288777,1,0,1
C000942,2400.9603298958486,,0,0,1
C000943,507.5643303095827,,0,0,1
C000944,451.4793125762028,,0,0,1
C000945,1021.938204610955,,0,0,1
C000946,713.581512810134,32111.16807645603,1,0,0
C000947,5108.211288952018,,0,0,2
C000948,275.08926666109767,12379.016999749396,1,0,0
C000949,1608.1414347087805,5174.2668182028665,1,2,1
C000950,268.29287068306667,,0,1,0
C000951,429.6948758536399,19336.2694134138,1,0,0
C000952,1854.654249064666,,0,0,1
C000953,83.04766493154024,,0,1,0
C000954,1575.6559316251341,38055.27335438047,2,2,0
C000955,891.9187606451281,,0,1,1
C000956,772.4497058687193,,0,0,1
C000957,3456.1386316730204,,0,0,1
C000958,1109.5265561931549,,0,0,1
C000959,1988.6556681757104,,0,0,1
C000960,167.6649877759094,7544.924449915923,1,0,0
C000961,3055.348800421524,16379.523422675,2,0,2
C000962,601.5617978947155,,0,1,0
C000963,459.43577015145445,,0,2,0
C000964,803.8503298898988,,0,0,1
C000965,965.8124988874756,15453.88160214956,1,1,0
C000966,995.6243525884609,,0,0,1
C000967,861.2457182153859,,0,0,1
C000968,3139.09539114986,141259.29260174368,1,0,0
C000969,816.3110055753394,,0,0,1
C000970,472.2879579928954,,0,1,0
C000971,1401.016120434577,,0,0,1
C000972,317.94641037479704,,0,0,1
C000973,851.7239272362051,13078.134035712888,1,2,0
C000974,98.02673428141276,,0,1,0
C000975,3879.2715877315995,174567.22144792203,2,0,0
C000976,1738.279415519763,41504.155323301646,2,0,1
C000977,3247.9995391535813,34667.81905970411,1,0,1
C000978,1534.2341365705483,28495.38706464174,1,0,1
C000979,38.731745813519865,,0,1,0
C000980,289.22487769400647,,0,1,0
C000981,496.1877378738445,22328.448204323005,2,0,0
C000982,201.77645420688089,9079.94043930964,1,0,0
C000983,2790.357605647157,,0,0,1
C000984,1716.1828733286975,,0,0,1
C000985,347.9885854538559,,0,1,0
C000986,214.8803945106506,,0,1,0
C000987,157.4900410788479,,0,1,0
C000988,463.9080322578857,20875.86145160485,1,0,0
C000989,1255.453694699599,,0,1,1
C000990,732.8422915594032,,0,2,0
C000991,89.26731507899736,5000.0,1,0,0
C000992,152.16336105494716,,0,1,0
C000993,1155.4248024815238,,0,0,1
C000994,659.3279059524305,19254.505878120875,1,1,0
C000995,1003.0225255085707,45136.01364788567,2,0,0
C000996,1036.4319387614967,46639.43724426735,2,0,0
C000997,1026.32414488393,,0,0,1
C000998,255.3633862923283,11491.352383154774,1,0,0
C000999,2549.297495628342,31979.35871949322,1,1,1
C001000,1187.1825185285318,,0,1,1
